Time,Username,Tweet,Label,Public_Place
2023-02-11 12:44:07+00:00,ReddySalina,"#AlMayadeen's correspondent: #Iran has offered to send #medical teams, #medicine and aid to regions held by #armed #groups, but the #offer was rejected.

#Syria
#Syria_earthquake https://t.co/S21kbP7MIU",2,hospital
2023-02-11 12:42:05+00:00,siorasurgicals,"Intra and extra-articular fractures of the distal radius are surgically treated using Locking Dorsal Distal Radius Straight Plate Head 2 Holes 2.7mm.
https://t.co/l4JESILVcX
#Locking  #manufacturer #SioraSurgicals #orthopedic #implants #medical #healthcare #plates #holes #screws https://t.co/X7IpfSEjBw",2,hospital
2023-02-11 12:42:02+00:00,ReddySalina,"as an #expression of #Cuba's #solidarity and #humanitarian approach."" 

Among the team members are 20 #medical specialists, #nurses, #epidemiologists, and #health #service #workers, with more than five years of #practical experience in the #field.",2,hospital
2023-02-11 12:42:00+00:00,ReddySalina,"#Cuba prepared on Friday to send #healthcare #workers to #Turkey and #Syria, joining a #growing #group of #countries providing #rescue and #medical aid to the region after a devastating #earthquake earlier this week.

#Syria_earthquake 
#syriaearthquake https://t.co/8YIjxd2YdM",2,hospital
2023-02-11 12:40:58+00:00,MedcasesA,What is the most common cause of septic shock? #MedEd #MedTwitter #USMLE #Medical #medicine #medicina,2,hospital
2023-02-11 12:39:25+00:00,PyrateSilly,@HawleyMO Don't you need to try get rid of #HIPAA first so you can see someone else's #medical #records? BTW I will NEVER allow you to view mine!! What is in them is between me &amp; my doctors.,2,hospital
2023-02-11 12:39:23+00:00,Mahmoud93814475,Visit Clinic medical equipment catalog. #visitclinic #medical #health #clinic #pharmacy https://t.co/1V5uyWv6iK,2,hospital
2023-02-11 12:37:42+00:00,Mahmoud93814475,"Visit Clinic medical equipment catalog. #visitclinic #medical #health #clinic #pharmacy
https://t.co/FzLwWg6WIA",2,hospital
2023-02-11 12:36:37+00:00,Buymed24,"Tadalista 40 mg is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/umjwVGy46a
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/260Dgnd5ku",2,hospital
2023-02-11 12:36:10+00:00,ciowomenmag,"9 Best Posture Corrector Devices

At your job, you presumably spend your time slumped over your keyboard or for Best Posture Corrector Devices. 

Read More: https://t.co/XOIcOt46Cp

#device #theinfernaldevices #eikondevice #devices #earthquakerdevices #infernaldevices #Medical https://t.co/6cBV7ulaTA",2,hospital
2023-02-11 12:33:52+00:00,ohmjobs,"Are you not getting a great opportunity worth your expertise

#Ohmjobs
#healthcare 
#healthcarejobs
 #hospital 
#hospitaljobs https://t.co/UkDMbSmvPf",2,hospital
2023-02-11 12:31:30+00:00,usnehal,"Need: no tolerance of faculty misuse of student data, of big #tech &amp; #hospital selling/exploiting patient #data. Listen to @timnitGebru on where #AI is taking us. #ChatGPT is all the rage. Yes, fun &amp; efficient. We need to be judicious, examine #ethics 

https://t.co/R1fsVkaEJz",2,hospital
2023-02-11 12:27:49+00:00,thefirstindia,"Bikaner: Prisoner escapes from PBM Hospital
 
The prisoner was brought for treatment to PBM Hospital, IG Omprakash gave instructions for blockade of A category in Bikaner range. 

#Bikaner #Hospital #Rajasthan #RajasthanNews #RajasthanAlert #BikanerRange #Prison #TheFirstIndia https://t.co/Tq55BkQIwc",2,hospital
2023-02-11 12:26:54+00:00,PluralMonolith,"I do like the fact that what the British would call ""outpatient buildings"" are called ""Palazzini Ambulatori"" in Italian. The winter light caught the textures and angles of Trieste's hospital really well on my recent visit. #Trieste #architettura #architecturephotography #hospital https://t.co/P8mJGPnBYh",2,hospital
2023-02-11 12:23:49+00:00,HeartPatiala,"Patiala Heart Institute - Multispeciality Hospital serves patients with quality treatments &amp; care under one roof💯✨

#patialaheartinstitute #patiala #hospitalsinpatiala #healthcare #medical #doctors #pharmacy #globalhealth #multispecialityclinic #hearthospital #hearthospital https://t.co/nWDlrAf49y",2,hospital
2023-02-11 12:20:46+00:00,SecretofAging,A family in Indiana is faced with fighting a rare #cancer that has struck this young lady!  Please #donate to her #gofundme if you hate cancer and the #medical #bills it costs to treat!  #share her #gofundmeplease! https://t.co/0rIA30D0vB,2,hospital
2023-02-11 12:20:32+00:00,SupermumSal,Read this over Christmas. Charming thought provoking! Made me cry!A #Romantic #Medical #Thriller https://t.co/16kG7wcmVm #goodread #lovestory,2,hospital
2023-02-11 12:19:38+00:00,kingambulance,"King Air Ambulance Service confers the finest emergency Air, Train, and Road Ambulance Service with all medical convenience and care without any delay for the comfortable shifting of the patient.

More Visit: https://t.co/UWegdPH0UI

#airambulanceinpatna  

#services #medical https://t.co/axC5mEDvLG",2,hospital
2023-02-11 12:16:25+00:00,Buymed24,"Tadalista 20 mg is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/W6jIGPesen
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/CFb5vIgRir",2,hospital
2023-02-11 12:16:25+00:00,SeawayPlastics,How is your #medical device getting quality assurances? We may have an answer. Visit https://t.co/BBFDqJxR3W for more info! #plasticsindustry,2,hospital
2023-02-11 12:15:23+00:00,NizamiyeHospitl,Please send your CV to nizamiyehrm@gmail.com #radiology #xray #medicine #radiologist #medical #mri #radtech #xraytech #radiographer #doctor #healthcare #radiologytech #imaging #xrays #radiologylife #radiologystudent #ct #ctscan #medicalimaging #ultrasound #hospital #surgery https://t.co/OI5uLQh5Kc,2,hospital
2023-02-11 12:14:00+00:00,MediKalEA,"To all our new and existing clients - We are on hand over the weekend too, if you have any enquires or questions please do not hesitate to get in touch! 

#HappyWeekend #MediKal #MediKalExpertAlliance #MEA #Medical #MedicoLegal #MedicoLegalReports #Reports #ExpertWitness #Expert https://t.co/QICZmxwPxF",2,hospital
2023-02-11 12:06:57+00:00,AcademyPragath,"""Ready to take your academic journey to the next level? Admission is now open - don't miss out!""

#iit #jee #neet #iitjee #engineering #jeemains #education #jeeadvanced #physics #student #chemistry #neet2023 #maths #medical #engineeringmemes #pragathiacademy #admissionsopen https://t.co/YS8oSMMZPU",2,hospital
2023-02-11 12:05:36+00:00,Buymed24,"Tadalista 5 mg is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/zBS4eejkC5
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/OYqylNMZBZ",2,hospital
2023-02-11 12:05:10+00:00,ChrysalisFinan2,"Find your perfect payment plan today and the treatment you need!

Visit https://t.co/TYGiCMI5cr

#patients #treatment #dental #medical https://t.co/EHYJu2aitS",2,hospital
2023-02-11 12:00:43+00:00,ParamountB,"""POCKET COMPANION TO GUYTON &amp; HALL T/BK OF MEDICAL PHYSIOLOGY 1 14ED"" by John E. Hall, Michael E. Hall
👉Shop now &amp; get 10% discount: https://t.co/dWXfYlL7xP
✅View Table Of Content Here: https://t.co/kioaBTm4X7

#Paramountmedicalbooks #Paramountbooks #Medical #physiology https://t.co/RLZwnbFvOs",2,hospital
2023-02-11 12:00:02+00:00,aemagazinepk,"What Do you think ?
If all the women disappeared what would happen? Industries including cosmetics, education, medical, salons, shoe industry and infact every industry will be down. 

#women #education #medical #saloon #industry",2,hospital
2023-02-11 11:57:48+00:00,GerryTimbers,@niagarahealth Emergency and general admission pointing fingers at each other over who is responsible for registering patients. ‘Not my job’ from back to back staffers. Meanwhile patients sit and wait. I don’t think the #healthcare crisis covers bad manners. #hospital,2,hospital
2023-02-11 11:54:49+00:00,NeilFlochMD,"Overnight physicians will be “free to walk around the plane” essentially any #doctor can “jump ship” and leave their hospital and go to the competing #hospital, university, or private practice next door. 3/",2,hospital
2023-02-11 11:54:01+00:00,Buymed24,"Tadalis SX is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/S4EkKqlRhs
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/SjhWMDB3kf",2,hospital
2023-02-11 11:53:35+00:00,onco_life,"As we celebrate the International Day of Women and Girls in Science, we appreciate our team of dedicated doctors for their valuable services.

#oncolife #oncolifecancercentre #cancerhospital #cancercare #cancertreatment #healthcare #healthylife #hospital #medical #oncology https://t.co/dn0GKf3UgN",2,hospital
2023-02-11 11:50:10+00:00,IndieBookButler,"""Reilly spins a compelling tale of a devoted husband's resilience and perseverance as he pursues a life-saving mission that extends from Ancient Rome to modern-day America to the olive orchards of Spain."" https://t.co/45FjK84Riw #fiction #medical #suspense @tmreilly121212",2,hospital
2023-02-11 11:40:49+00:00,Buymed24,"Tadagra 20 mg is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/UawOvNZMKn
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/JFDw6bA4Dn",2,hospital
2023-02-11 11:39:15+00:00,abt_live,New York Plans To Lift Mask Mandate In Medical Settings https://t.co/MWHne6X9BU #covid #newyorkcity #maskmandate #hospital,2,hospital
2023-02-11 11:30:51+00:00,Buymed24,"Tadaga Super is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/DhLpDf5TtR
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/QqcpgszNE0",2,hospital
2023-02-11 11:30:00+00:00,admissiontodays,"Admission open 2023-24
Aeronautical engineering 
Apply Online
admission related problems.
Helpline: - +91 7827224444
Website: - https://t.co/g2fRnCoXPm 
#medical #MBA #agriculture #engineering #medical #main #AIEEE #chemicalengineering #civilengineeringjobs #ele https://t.co/sdOFD94yjd",2,hospital
2023-02-11 11:30:00+00:00,Jayamdental,"Get the best dental care in town! Our team of highly qualified doctors are dedicated to ensuring your smile is bright and healthy! Jayam Super Speciality Dental Hospital is the best place for your dental solutions!

Contact us: 89855 23456
#jayam #jayamdental #doctor #hospital",2,hospital
2023-02-11 11:29:09+00:00,CryptoCapBot,"10 stages of launching a new product

#destrahan #men #bank #remaxagents #tuesdaymotivaton #trustee #txt #nato #twitteralternative #architecture #trees #elijahlist #10feb #theaq #medical #fundamental #dpoy #marketingonline #indiatonight #patnakota
https://t.co/dZavcdvwY7",2,hospital
2023-02-11 11:28:50+00:00,Mayurgta,"Create Trello cards from new Google Sheets spreadsheet rows

🆓Automation template ↓
👉https://t.co/Sy9KqCQM51

#obidattiinsokoto #syrians #weakheroclass1 #beckysangels #gle63s #sidkiarawedding #makeshift #sidkiarakishadi #dca #phaneroodevotion #medical #hbomax https://t.co/wt4Ty0TGjB",2,hospital
2023-02-11 11:26:02+00:00,hitechit,"Brand HiTech #Hospital Manager, #billing, #inventory &amp; #accounting #software for #hospitals as your I.P.:  https://t.co/55MUnLPf9J",2,hospital
2023-02-11 11:25:12+00:00,SomersetLog,[23-11231/0609] Reason: #MEDICAL #EMERGENCY | Location: [PAL] WARREN HILL RD,2,hospital
2023-02-11 11:25:03+00:00,JohnAPriest,"If you're on the way to #Hospital with your child, then read this book first. It will give you tips on how to ease the #worry and #stress! https://t.co/MwqlYEErsH https://t.co/3AeLpniRs0",2,hospital
2023-02-11 11:22:21+00:00,HayleyGirl10,"Small wins 🏆 

I am up,showered and dressed (ish) 🤣🤣🤣🥺🏆💪👏👏
Recovery will be slow but small steps are needed 💪❤️
#recovery #hospital #weekend #Fighter ❤️ https://t.co/T54YpxnDbm",2,hospital
2023-02-11 11:22:07+00:00,SarojHospital,"Saroj Medical Institute, is one of the best multi-speciality hospitals and is now NABH accredited. It is provided only to hospitals with strict standards for sterilisation protocols and infection control practices.
.
.
.
.
.
#SarojMedicalInstitute #nabh #hospital https://t.co/k6LRZKzQPh",2,hospital
2023-02-11 11:20:55+00:00,MarchingTruth2,"""all #lies, plain and simple"" - how #Emory  #University (#Atlanta, #Georgia) agents ""defend"" their  #conspiracy in #court.  for leisure or serious.

https://t.co/UwmqIcqf46

#news #justice  #juror  #medical  #school #truth #EmoryUniversity #USA #people #american https://t.co/mrbrqWyM1N",2,hospital
2023-02-11 11:19:55+00:00,haireurope101,"Helping with hair restoration research for dedicated hair transplant clinics around Europe. Research by country, technique, medical   protocols, association and more 

https://t.co/8zWWnyAusS

#research #europe #medical #hairrestoration #hairtransplant #hairloss #hair #treatment https://t.co/1PmfV0CTpM",2,hospital
2023-02-11 11:17:45+00:00,siorasurgicals,"AAOS Annual Conference 2023 is going live from 8-11 March 2023 in Las Vegas at Venetian Convention &amp; Expo Center, 201 Sands Ave.
https://t.co/xrwyTu5Fcs
#AAOSAnnualConference #Knee #siorasurgicals #Musculoskeletal #orthopedics #instruments #medical #healthcare #implants #pain https://t.co/svVXLtPbTk",2,hospital
2023-02-11 11:17:08+00:00,Buymed24,"Tadalift 20 mg is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/Bwgf5TzHkc
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/AF4bZqmXJm",2,hospital
2023-02-11 11:09:19+00:00,Buymed24,"Tadasoft 40 mg is used to treat erectile dysfunction in men.
👉Order Here: https://t.co/SbQauT5KGW
#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/avmtDv9q9G",2,hospital
2023-02-11 11:05:00+00:00,saifutedavid,"Soft and #Comfortable Fish Shape No Valve Earloop Protective 4 Layers FFP2 Face Mask with CE
Effectively prevent polluted air from entering from the edge gap Comfortable to wear

#mask #health #outdoor #indoor #hospital #dust 
https://t.co/pfv3CPEFjN https://t.co/07S5wzkY7V",2,hospital
2023-02-11 11:02:46+00:00,UNTalentJobs,"🇰🇪 Opening @UNEP 
 🩺 #Medical 🌱 #Environment 
 
ONE HEALTH EXPERT 
 
 🗓 Exp. in 2 days 
 #unjobs #untalent #hiring 
https://t.co/UpYZoI7BjE",2,hospital
2023-02-11 11:02:19+00:00,OnusHospitals,"As a move towards promoting better health and wellness within the communities, ONUS Hospitals conducts. a health camp at Venkeshwara Swamy Temple in Jillelaguda

#hospitalonwheels #hospital #doctor #dr_balaraju_naidu #ONUSHospitals #Telangana #BestHospitalsofIndia https://t.co/QjQ3aPI68r",2,hospital
2023-02-11 11:00:13+00:00,AanTourism,"The center will have emergency departments, operations rooms, intensive care units, and sterilization facilities

visit: https://t.co/cbFSe4CTl1

#turkey #hospital #hospital #hospitals #turkey #turkey2023 #Turkeynews #earthquake #earth #firstaid #firstaid #firstaidkit https://t.co/bpUxteDnQe",2,hospital
2023-02-11 11:00:11+00:00,williamsmedical,"#InternationalEpilepsyDay focus's on the stigma people living with epilepsy face around the world 🌎

We can all help give people a better understanding of how to support people with epilepsy 🩺 🤗

#medical #medicalsupplies #gp #doctor #healthcare #nhs #pharmaceutical https://t.co/UcCoMZTtdV",2,hospital
2023-02-11 10:59:04+00:00,SdcThrissur,"When Should You Consult An Ent  Specialist ?
Dr. P Balachandran
BSc, MBBS, DLO(ENT) Civil Surgeon (Rtd) Consultant
For booking please contact: 📱+91 9061566999
Online Consultation is available.😀🗣
https://t.co/qccOnpcUmN
#ent #medicine #doctor #surgery #medical #otolaryngology https://t.co/iopH9kfeec",2,hospital
2023-02-11 10:58:21+00:00,UlfatMria365,"Chief Secretary, Dr Arun Kumar Mehta, on Saturday e-inaugurated a new digital cardiac cath lab at SKIMS Soura.
#JammuAndKashmir 
#healthcare 
#hospitality 
#hospital 
#Kashmir https://t.co/dRS85FxcbN",2,hospital
2023-02-11 10:58:13+00:00,chettinad_univ,"We are happy to inform you that our  #PG student Dr. Kamali #Paediatrician has won #second #prize in #poster 
#competition held at #Dhanalakshmi #Srinivasan #Medical #College.

#postercompetition #researchandeducation #ResearchChallenge #presentationskills #studentsledinitiative https://t.co/o7VomDfnhC",2,hospital
2023-02-11 10:58:05+00:00,thecoreaidtca,"TCA Aware
Blood donors donate blood because...

175th Week

#TheCoreAid #TCA #weeklyawarenesscampaign #tcaaware #weekly #letshelptogether #blooddonation #awareness #donateblood #donatebloodsavelives #Hospital #BloodBank #Patient #thalessemia #bloodbag #blooddonor #fact #NGO https://t.co/Lq99P9s302",2,hospital
2023-02-11 10:56:38+00:00,SarvSreSthaInst,"A promise to take you to the top! 🤝🤝

#HappyPromiseDay #promiseday #studyhard #chocolate #neet2023 #besarvsrestha #neet #neetmotivation #neetquotes #neetcoaching #doctor #neet2023 #chhattisgarh #BeSarvsrestha #medical #medicalstudentlife #neetexampreparation #medicalcollege https://t.co/zdJCUkjwjr",2,hospital
2023-02-11 10:55:13+00:00,SomersetLog,[23-11229/0530] Reason: #MEDICAL #EMERGENCY | Location: [WIN] HALIFAX ST,2,hospital
2023-02-11 10:54:59+00:00,bavp_updates,"Wishing everyone a healthy life. 

#sickdayawareness #medicalservice #care #helpinghand #treatment #hospital #aurangabad #nashik #assam https://t.co/El6JadyKv3",2,hospital
2023-02-11 10:49:54+00:00,psghospitals,"First aid camp conducted by PSG Hospitals at the iTech Expo 2023
 #PSG #PSGHospitals #psgimsr #psgsuperspeciality #firstaid #cpr #firstaidtraining #training #firstaidkit #safety #emergency #medical #firstaidcourse #safetyfirst  #ambulance #Savealife https://t.co/ObVdPWJ43e",2,hospital
2023-02-11 10:49:23+00:00,SwaziDailyNews,"Relief for diabetic patients as insulin now available at govt hospitals
#Eswatini #Medication #Health #hospital 

https://t.co/MpQJsecyMQ",2,hospital
2023-02-11 10:45:36+00:00,Buymed24,"Tadasoft 20 mg is used to treat erectile dysfunction in men.

👉Order Here: https://t.co/LnM652CqVl

#buymed24 #onlinepharmacy #pharmacy #medicine #health #healthcare #pharma #prescription #medical #genericdrugs #medications #affordablemeds #prescriptionpills #affordabledrugs https://t.co/VnJPl5Saw6",2,hospital
2023-02-11 10:42:01+00:00,TurkishPoliceFA,"Malaysian military delegation of 39 persons landed at #Gaziantep airport. With support of Foreign Relations Department and under the coordination of #AFAD, they will be transferred to #Çelikhan District of #Adıyaman Province tomorrow morning, to establish a field #hospital there. https://t.co/cVmjfXyTp0",2,hospital
2023-02-11 10:39:24+00:00,hull_youtuber,"I'm currently in Castle Hill Hospital awaiting an operation on my arm..
https://t.co/hcUxHff4yY

#musicfromtheheart #stephenmearablount #YouTube #YouTuber #castlehillhospital #nhs #hospital #Video #UPDATE #singersongwriter https://t.co/smK3MJyolr",2,hospital
2023-02-11 10:38:57+00:00,Suraiya_shadia,"𝗚𝗼𝗼𝗱 𝗦𝘁𝘂𝗱𝘆𝗶𝗻𝗴 𝗣𝗿𝗮𝗰𝘁𝗶𝗰. 

#iba #admission #medical #goodstudyingpractices #studies

medical app link
https://t.co/s6ZeTQo6lR

IBA app link
https://t.co/NxwJUelZhr

Use this links to get discount.",2,hospital
2023-02-11 10:38:54+00:00,fastreadInfo,"Houston Personal Injury Firm Awards Two Students
https://t.co/42aQ3eOpol
#law #lawFirm #Attorney #lawyers #lawyerlife #attorneyatlaw #attorneylife #AttorneyGeneral #lawyering #roadAccident #caraccidentlawyer #personalInjuryAttorney #accidentlawyer #medical #malpractice",2,hospital
2023-02-11 10:36:48+00:00,plenumbio,"#rifaximin #tablets 
Making #life easier for travelers #diarrhea
For more inquiries call us at - +91-7888398911, +91-9815990609
Website- https://t.co/nMq4dOB23e
#thirdpartymanufacturer #pharmaceutical  #medicine  #patient  #hospital #doctor #pharmafranchise #monopolyrights https://t.co/04xBfQtqQy",2,hospital
2023-02-11 10:36:00+00:00,WorldBooksStor,"#Medical #Tourism in Turkey 

Discover the beauty of #Turkey and get top-notch medical treatment! 🏥 #MedicalTourism in Turkey offers world-class healthcare facilities and professional staff at affordable prices. 💉 #TravelHealthy #TurkeyHealthcare

https://t.co/D0YwFFyEad",2,hospital
2023-02-11 10:35:10+00:00,gophotonics,"FISBA Group to Bolster Engineering and Development in North America With Acquisition of Gray Optics

Read More https://t.co/ersf2p8qxR

#FISBA #GrayOptics #accelerate #Engineering #development #NorthAmerica #acquisition #optical #Medical #insights #industry #photonics #news https://t.co/zqPG8gBS6W",2,hospital
2023-02-11 10:34:44+00:00,siorasurgicals,"Locking Dorsal Distal Radius L - Plate Head 3 Holes 2.7mm is intended for the surgical treatment of intra and extra-articular fractures of the distal radius. 
https://t.co/SW4YGGmz3Y
#LockingDorsalDistalRadius #PlateHead #siorasurgicals #orthopedics #implants #Medical 
#pain https://t.co/14llbkyRGo",2,hospital
2023-02-11 10:32:01+00:00,mbbsdoctors,"Chest Pain with Characteristics and Causes:

….

#MedTwitter #Health #HealthyLiving #healthcare #healthiswealth #healthy #PLAB #PLAB1 #MedicalStudents
#MBBS #Medical #medicine #ClinicalPearl #clinicaltips #Clinical #MedicalStudents #PLAB #Anatomy #MedTwitter #NEETPG23  #PLAB1 https://t.co/nXSYqmXeRu",2,hospital
2023-02-11 10:29:32+00:00,OurEarthNet,"HiTech is popular among India's #businesses as an #accounting #software. However, over the years, it has evolved as an #ERP and a compliance #software for SME for #hotels, #hospitals and #petrol #pumps, #medical stores, https://t.co/B1wKOVkSQU https://t.co/rq5SryFuPq",2,hospital
2023-02-11 10:29:31+00:00,ThyroidFed,"On International Day of Women and Girls in Science, we celebrate women in #science, #endocrinology, #thyroidology, #radiology, #surgery, and all women in #healthcare who work effortlessly for better #treatment for #thyroid #patients all over the world. 
#MedTwitter #Medical https://t.co/VaxR3i73Ho",2,hospital
2023-02-11 10:18:23+00:00,melon8361011,"MADE IN JAPAN🌺The number of followers has increased by 5,500 in six months and is still growing at a tremendous rate. PELTHIA], a premium dog food brand that takes the health of dogs seriously.https://t.co/o4ZuDdtbT5
#dog #dogfood #MADEINJAPAN #organic #medical #PELTHIA #health https://t.co/IAOpcZcZAQ",2,hospital
2023-02-11 10:15:56+00:00,mahhrukhhh,"Physiotherapy Helps People Who Are Struggling With Pain And Severe Injuries To Make Movement And Everyday Living Easier. Improves Your Coordination, Balance And Muscle Strength. BE SURE, WE CURE. 💪🏻🎓 #DPT 🩺 #Medical 🫰🏻💊 https://t.co/827LnAttZL",2,hospital
2023-02-11 10:15:48+00:00,southblockdigi,"QCI Full Press Conference on GQll Rankings | Quality Council of India👇

Watch full video on YouTube:- https://t.co/E6o2N3EBZ2

#qci #QualityCouncilofIndia #publicspeaking #LatestNews #BreakingNews #HindiNews #NewsUpdate #southblockdigital #health #hospitality #hospital",2,hospital
2023-02-11 10:11:00+00:00,ToGovern,"Many congratulations to Jenni Douglas-Todd on her appointment as Chair of University Hospital Southampton NHS Foundation Trust succeeding Mr Peter Hollins after his 13 year stay at the Trust. 

 #nhs #hospital #university #southampton https://t.co/NH8aSyqUev",2,hospital
2023-02-11 10:03:10+00:00,CAddmission1,"Visit- https://t.co/eaRmbMj2ch
#explore #collegestudents #Engineering #Medical #Law #Management #MBA #12thclass #neet #JEEMain2023 https://t.co/ACILaVNYjw",2,hospital
2023-02-11 10:01:59+00:00,Khulood_Almani,"@enilev @EmoryUniversity @JBarbosaPR @NevilleGaunt @IanLJones98 @SpirosMargaris @jeancayeux @mvollmer1 @BetaMoroney @joana_ut @tobiaskintzel @vanivina9 @Fabriziobustama @CurieuxExplorer @FrRonconi @MiriamAsensi @labordeolivier @RLDI_Lamy @EvaSmartAI @chidambara09 @JagersbergKnut @SwissCognitive Very interesting research finding👍Thank you dear Eveline @enilev 👍#HappyWeekend 

#Medical #MWC2023 #MWC23",2,hospital
2023-02-11 10:01:39+00:00,parshvahospital,"FROM PRESERVING SHOULDERS TO REPLACING KNEES

Parshva hospital provides the best treatment for shoulder, knee, and other joint pain - come see us today!

#parshva #parshvahospital #shoulder  #kneepain #jointpain #orthopedics #orthopedic #jointpain #orthopedichospital #hospital https://t.co/T3643GQcA2",2,hospital
2023-02-11 10:00:59+00:00,medicalbangor,Today marks #InternationalDayofWomenandGirlsinScience! We would like to recognise our staff and students at the School of #Medical and Health #Science @BangorUni who play a critical role in the science communities. #womeninscience https://t.co/rgUwTrCGI2,2,hospital
2023-02-11 10:00:32+00:00,OurEarthNet,"HiTech #Medical Store #Billing, #Accounting #Software Release 2017 - https://t.co/bsCgWrbrEq",2,hospital
2023-02-11 10:00:01+00:00,PhysiciansAC,"We are working to provide emergency medical aid and all the essentials needed to get through this shattering time. 

Please help us help the  during their time of need:
https://t.co/2bhNhCvj5P
#Charity #MedicalAid  #SavingLives #Medical #Aid https://t.co/7Q2pXz2YgN",2,hospital
2023-02-11 09:57:37+00:00,kkeducampus,"Nahi Hoga Aapse...???  Rahne do...
Download ""Exam Prep by KK Edu-Campus"" App. 
#examprepbykkeducampus
#kkeducampus
#exampreparation
#onlinetest
#freeonlinetest
#exam
#ssc
#BANKING
#CTET
#policeexam
#ndaexam
#upscexam
#10th
#12th
#CBSE
#ICSE
#medical
#engineering
#ibps https://t.co/x0ICyNoE35",2,hospital
2023-02-11 09:55:00+00:00,stjamesdublin,"Today we're celebrating #InternationalDayofWomenandGirlsinScience 👩‍🔬🧪

Did you know, approximately 75% of our hospital staff are female? 🔬

#Science #Team #Career #Hospital #School #Healthcare #WomenandGirlsinScience #WomeninSTEM https://t.co/lHu9ax7mCd",2,hospital
2023-02-11 09:54:10+00:00,IndianVisaGov,"North Bay Island near Port Blair, Elephant Beach in Havelock Island and Bharatpur Beach in Neil Island are three popular beaches to try out watersports.   #india #visa #online #application #evisa #tourist #business #medical #evisa #indian #travel #holidays #vacation #indisk https://t.co/gWfNHMMgbU",2,hospital
2023-02-11 09:50:56+00:00,uBetMobile,"uBet Mobile - #1 Global Gambling, News and More! Post Edited: Ex-F1 star Pascal Wehrlein taken to hospital after horror smash in apply session | News and Gossip https://t.co/fyC9iW40jx #ExF1 #gossip #Horror #Hospital",2,hospital
2023-02-11 09:50:43+00:00,mindvoice_live,"Indian Army’s “Operation Dost” Treats 106 Quake Survivors by its Field Hospital Set Up in Turkey.
--------------------
follow us: https://t.co/wWLGaLncQ2
#indianarmy #OperationDost #turkey #syriaearthquake #Syrian #earthquake #survivor #hospital https://t.co/hYPTkaF1Qc",2,hospital
2023-02-11 09:50:10+00:00,UkHealing,"#Secrets of a #medical intuitive, what your #circadian rhythms reveal about you: https://t.co/46pIebOYJA
 #healing #energyhealing #chronobiology #stress #sleep #wellness",2,hospital
2023-02-11 09:50:10+00:00,todaygame,"#Secrets of a #medical intuitive, what your #circadian rhythms reveal about you: https://t.co/8GWDPMSlPn
 #healing #energyhealing #chronobiology #stress #sleep #wellness",2,hospital
2023-02-11 09:50:10+00:00,CSCarrigan,"#Secrets of a #medical intuitive, what your #circadian rhythms reveal about you: https://t.co/h3VqHUlKXt
 #healing #energyhealing #chronobiology #stress #sleep #wellness",2,hospital
2023-02-11 09:50:04+00:00,wellbeingcarer1,"Special education
.
.
.
#PHYSIOTHERAPY #OCCUPATIONALTHERAPY #ABATherapy #SpecialEducation #PsychologicalAssessment #Medical #Medicare #care #like #followforfollowback #comment #instagram #postoftheday #facebook #health #healthcare #healthyliving
#abatherpy https://t.co/LbbJ0yJfUJ",2,hospital
2023-02-11 09:48:51+00:00,recover2renew,"“is this a cop-out for the #medical profession? Surely we need to look at what may be CAUSING the mind/body system to malfunction, sometimes catastrophically? &amp; not miss the question ‘could it be the #medicine’? Is ‘medicine’ actually causing #functional disorders'?” #FND #MedEd https://t.co/KMVBUnGZHE",2,hospital
